ENSMUSP00000005606,Prkaca Pkaca
ENSMUSP00000024755,Clic5
ENSMUSP00000044955,Hacd3 Ptplad1
ENSMUSP00000066860,Hspa12a Kiaa0417
ENSMUSP00000069508,Farsb Farsl Farslb Frsb
ENSMUSP00000102381,Capza1 mCG_9780
ENSMUSP00000003572,Gars
ENSMUSP00000005532,Nid1 Ent
ENSMUSP00000018561,Myo1b
ENSMUSP00000030779,Acot7 Bach
ENSMUSP00000059749,Rbp1 Crbpi Rbp-1
ENSMUSP00000042835,Fau Gm9843 mCG_11741
ENSMUSP00000082489,Slc17a7 Bnpi Vglut1
ENSMUSP00000011492,Acad9
ENSMUSP00000023235,Eef1d
ENSMUSP00000072652,Serpina1a
ENSMUSP00000082130,Serpina1e Dom5 Spi1-5
ENSMUSP00000088358,Selenbp2
ENSMUSP00000093101,Serpina1b Aat2 Dom2 Spi1-2
ENSMUSP00000025546,Cndp2 Cn2
ENSMUSP00000035105,Rpsa Lamr1 P40-8
ENSMUSP00000066359,Fam49b
ENSMUSP00000075067,Npm1
ENSMUSP00000027494,Ppp1r7 Sds22
ENSMUSP00000120528,Rps20
ENSMUSP00000002452,Ndufa11 mCG_5603
ENSMUSP00000023210,Cyc1
ENSMUSP00000030187,Tln1 Tln
ENSMUSP00000035129,Ephb1
ENSMUSP00000064699,Vapb mCG_13760
ENSMUSP00000046733,Dync2h1 Dhc1b Dnchc2 Kiaa1997
ENSMUSP00000077289,Impdh1
ENSMUSP00000007212,Psmd2
ENSMUSP00000059395,Eif2s3x
ENSMUSP00000106480,Lpgat1
ENSMUSP00000001950,Tollip
ENSMUSP00000001834,Rtcb D10Wsu52e
ENSMUSP00000014920,Nol3 Arc
ENSMUSP00000027127,Sf3b1 mCG_117542
ENSMUSP00000030518,Capzb Cappb1
ENSMUSP00000046837,Ptpa Ppp2r4
ENSMUSP00000066181,Immt Mic60
ENSMUSP00000090854,Cyfip2 Kiaa1168 Pir121
ENSMUSP00000026125,Alyref Aly Ref1 Refbp1 THOC4
ENSMUSP00000029876,Calb1
ENSMUSP00000046059,Myh14
ENSMUSP00000003521,Rps11
ENSMUSP00000015011,Surf4 Surf-4
ENSMUSP00000020107,Atp2b1
ENSMUSP00000117347,Erp29
ENSMUSP00000003079,Prkar2b
ENSMUSP00000099435,Rpl23
ENSMUSP00000017270,Krt42 Ka22
ENSMUSP00000094515,Hnrnpul2 Hnrpul2 Manp
ENSMUSP00000023071,Samm50
ENSMUSP00000032963,Ppme1 Pme1
ENSMUSP00000079180,Rps25
ENSMUSP00000107092,Mtch2
ENSMUSP00000058368,Rpl18a
ENSMUSP00000029780,Ptbp2 Brptb Nptb
ENSMUSP00000060956,Ptp4a3 Prl3
ENSMUSP00000031841,Tra2a
ENSMUSP00000056643,Pgrmc2
ENSMUSP00000074293,Sept11 D5Ertd606e
ENSMUSP00000077744,Uqcrh
ENSMUSP00000022904,Atp6v1c1 Atp6c Atp6c1 Vatc
ENSMUSP00000028727,Snap25 Snap
ENSMUSP00000045841,Eprs Qprs
ENSMUSP00000025649,Ddb1
ENSMUSP00000030572,Hpca
ENSMUSP00000030583,Ak2
ENSMUSP00000070751,Bsg
ENSMUSP00000003029,Timm44 Mimt44 Tim44
ENSMUSP00000033827,Grk1 mCG_3717
ENSMUSP00000038061,Fn3krp
ENSMUSP00000087098,Mapk15 Erk7
ENSMUSP00000110652,Xpnpep2
ENSMUSP00000003404,Glg1
ENSMUSP00000027036,Lypla1 Apt1 Pla1a
ENSMUSP00000027602,Dars
ENSMUSP00000033915,Gpm6a M6a
ENSMUSP00000002171,Psmc3
ENSMUSP00000003912,Calr
ENSMUSP00000006912,Pip4k2a Pip5k2a
ENSMUSP00000018992,Rars
ENSMUSP00000032882,Ndufc2
ENSMUSP00000041814,Lonp1 Prss15
ENSMUSP00000061278,Ppm1e Camkn Kiaa1072
ENSMUSP00000071624,Psma3
ENSMUSP00000090305,Rpl27
ENSMUSP00000002127,Unc119 Unc119h
ENSMUSP00000049625,Gtf2i Bap135 Diws1t
ENSMUSP00000063744,Syncrip Hnrpq Nsap1 Nsap1l
ENSMUSP00000100991,Reep6 Dp1l1 Tb2l1
ENSMUSP00000006611,Srm
ENSMUSP00000030169,Stoml2 Slp2
ENSMUSP00000032399,Kras Kras2
ENSMUSP00000045606,Hibch
ENSMUSP00000029644,Ppa2
ENSMUSP00000073175,Rpl26
ENSMUSP00000095455,Srsf10 Fusip1 Nssr Sfrs13a Srsf13a
ENSMUSP00000026723,Hprt1 Hprt
ENSMUSP00000043061,Mpst
ENSMUSP00000000476,Pdgfra
ENSMUSP00000025522,Pdgfrb
ENSMUSP00000032920,Cdipt Pis1
ENSMUSP00000030348,Magoh
ENSMUSP00000020420,Ap3d1 Ap3d
ENSMUSP00000047008,Eif5a
ENSMUSP00000029149,Rbm39 Caper Rnpc2
ENSMUSP00000055288,Ranbp1
ENSMUSP00000065337,Asna1 Arsa
ENSMUSP00000097875,Prkca
ENSMUSP00000099878,Rps6
ENSMUSP00000113169,Ndufb5
ENSMUSP00000034903,Gsta4 Gsta
ENSMUSP00000034946,Snx1
ENSMUSP00000048469,Rpl10a mCG_123122 mCG_18533
ENSMUSP00000098295,Psmd9
ENSMUSP00000003493,Prkcsh
ENSMUSP00000008826,Rpl10 Qm
ENSMUSP00000014913,Psmb1
ENSMUSP00000025602,Gna14 Gna-14
ENSMUSP00000049070,Tulp1
ENSMUSP00000106859,Tagln2 Kiaa0120
ENSMUSP00000065987,Ddx1
ENSMUSP00000018186,Cyb5r3 Dia1
ENSMUSP00000097754,Krt76
ENSMUSP00000028635,Cops2 Csn2 Trip15
ENSMUSP00000026551,Dpysl4
ENSMUSP00000019911,Hdac2
ENSMUSP00000030345,Cpt2 Cpt-2
ENSMUSP00000035366,Dync1li1 Dncli1 Dnclic1
ENSMUSP00000057291,Lmnb2
ENSMUSP00000025476,Txnl1 Trp32 Txnl
ENSMUSP00000033720,Rbbp7 Rbap46
ENSMUSP00000034046,Acsl1 Acsl2 Facl2
ENSMUSP00000064706,Cadps Caps Caps1 Kiaa1121
ENSMUSP00000076623,Dctn1
ENSMUSP00000091706,Serpinh1 Cbp1 Hsp47
ENSMUSP00000007236,Syngr3
ENSMUSP00000017458,Mpp2 Dlgh2
ENSMUSP00000021514,Ppm1a Pppm1a
ENSMUSP00000031625,Arpc1a Sid329
ENSMUSP00000038653,Iqsec3 Kiaa1110
ENSMUSP00000039139,Arhgap44 Rich2
ENSMUSP00000087192,Bdh1 Bdh
ENSMUSP00000092148,Nfasc
ENSMUSP00000094750,Sept5 Pnutl1
ENSMUSP00000004316,Psap
ENSMUSP00000005714,Ube2m Ubc-rs2 Ubc12
ENSMUSP00000027444,Pde6d
ENSMUSP00000028279,Strbp Spnr
ENSMUSP00000023851,Ndufa5
ENSMUSP00000027921,Iars2
ENSMUSP00000030560,Tinagl1 Arg1 Lcn7 Tinagl
ENSMUSP00000034905,Gclc Glclc
ENSMUSP00000043738,Fam169a Kiaa0888
ENSMUSP00000043074,Sncb
ENSMUSP00000041839,Txndc5 Tlp46
ENSMUSP00000070052,Ndrg3
ENSMUSP00000023952,Krt8 Krt2-8
ENSMUSP00000028167,Gpd2 Gdm1
ENSMUSP00000072136,Flot2 Esa1 M17s1
ENSMUSP00000073459,Akr7a2 Afar Akr7a5
ENSMUSP00000088057,Psma5
ENSMUSP00000022480,Ogdhl
ENSMUSP00000027384,Atic Purh
ENSMUSP00000028916,Sec23b
ENSMUSP00000106318,Oxct1 Oxct Scot
ENSMUSP00000036924,Ccar2
ENSMUSP00000047551,Ephx1
ENSMUSP00000048111,Spr mCG_128676
ENSMUSP00000068594,Hyou1 Grp170
ENSMUSP00000081474,Rplp2
ENSMUSP00000097711,Gps1 mCG_2137
ENSMUSP00000014370,Cacybp Sip
ENSMUSP00000026222,Ndufb8
ENSMUSP00000030051,Txn Txn1
ENSMUSP00000034426,Kars
ENSMUSP00000044645,Smc1a Sb1.8 Smc1 Smc1l1 Smcb
ENSMUSP00000080791,Ube2o Kiaa1734
ENSMUSP00000099436,Psmb3
ENSMUSP00000022369,Vcl
ENSMUSP00000031423,Atp2a2
ENSMUSP00000035010,Stt3b
ENSMUSP00000054490,Rps23
ENSMUSP00000014990,Tppp3
ENSMUSP00000034947,Ppib
ENSMUSP00000006625,Rbm14
ENSMUSP00000023799,Krt79 Kb38
ENSMUSP00000022808,Pabpn1 Pab2 Pabp2
ENSMUSP00000029082,Psma7
ENSMUSP00000021425,Ahsa1
ENSMUSP00000032992,Eif3c Eif3s8
ENSMUSP00000086398,Atp2b2 Pmca2
ENSMUSP00000002064,Blvra
ENSMUSP00000033310,Mki67
ENSMUSP00000071435,Dpp6 Dpp-6
ENSMUSP00000099990,Anp32b Pal31
ENSMUSP00000112491,Eml2
ENSMUSP00000006467,Arpc2
ENSMUSP00000031565,Fscn1 Fan1 Snl
ENSMUSP00000034866,Etfa
ENSMUSP00000053145,Uqcrq
ENSMUSP00000008594,Nutf2 Ntf2
ENSMUSP00000018568,Drg2
ENSMUSP00000020209,Ndufa12
ENSMUSP00000021063,Psmd12
ENSMUSP00000022341,RTRAF
ENSMUSP00000027916,Bpnt1
ENSMUSP00000029770,Abcd3 Pmp70 Pxmp1
ENSMUSP00000030660,Trappc3 Bet3
ENSMUSP00000030769,Psmc2
ENSMUSP00000045937,Ensa
ENSMUSP00000080427,Ctnnd2
ENSMUSP00000095285,Rab18
ENSMUSP00000009538,Syn2
ENSMUSP00000018449,Prpf8 Prp8
ENSMUSP00000041872,Sfxn5
ENSMUSP00000072320,Rpl18
ENSMUSP00000064545,Pdlim1 Clim1
ENSMUSP00000073880,Rps7
ENSMUSP00000000642,Hk2
ENSMUSP00000015791,Lama5
ENSMUSP00000018544,Sept4 Pnutl2
ENSMUSP00000024860,Ehd3 Ehd2
ENSMUSP00000027752,Lamc1
ENSMUSP00000034441,Aars
ENSMUSP00000021114,Galk1 Galk Glk
ENSMUSP00000027933,Dtl Cdt2 L2dtl Ramp
ENSMUSP00000055033,Nf2 Nf-2
ENSMUSP00000065613,Fam49a D12Ertd553e
ENSMUSP00000097561,Ttn
ENSMUSP00000104230,Dlg4 Dlgh4 Psd95
ENSMUSP00000015950,Qdpr Dhpr
ENSMUSP00000034281,Kiaa0513
ENSMUSP00000034989,Me1 Mod-1 Mod1
ENSMUSP00000035086,Pdcd6ip Aip1 Alix
ENSMUSP00000068174,Impa1 mCG_1639
ENSMUSP00000069087,Lamb2 Lams
ENSMUSP00000070415,Msi1
ENSMUSP00000081141,Pgd
ENSMUSP00000031061,Dhx15 Ddx15 Deah9
ENSMUSP00000091475,Cbx1 Cbx
ENSMUSP00000020504,Hint1 Hint Pkci Pkci1 Prkcnh1
ENSMUSP00000021018,Taf15
ENSMUSP00000024846,Myl12a 2900073G15Rik mCG_5400
ENSMUSP00000035033,Copb2
ENSMUSP00000038964,Rbm3
ENSMUSP00000052146,Lancl2 Tasp
ENSMUSP00000064900,Sec31b Gm341 Sec31l2
ENSMUSP00000072466,Mup13 Mup11 Mup14 OTTMUSG00000012492 OTTMUSG00000012493
ENSMUSP00000075762,Pmpca Inpp5e
ENSMUSP00000000109,Cntn1
ENSMUSP00000021239,Lrrc59
ENSMUSP00000028624,Gatm
ENSMUSP00000036087,Gnaz
ENSMUSP00000072092,Tmpo Lap2
ENSMUSP00000101999,Prpsap1 mCG_6846
ENSMUSP00000027623,Tsn
ENSMUSP00000080584,Myh13
ENSMUSP00000022060,Pdcd6 Alg2
ENSMUSP00000092409,Sae1 Aos1 Sua1 Ubl1a1 Uble1a
ENSMUSP00000006669,Pdk1
ENSMUSP00000020285,Sar1a Sara1 mCG_15771
ENSMUSP00000021090,Grb2
ENSMUSP00000021197,Blmh
ENSMUSP00000024932,Atp6v0c Atp6c Atp6l Atpl Mvp
ENSMUSP00000026425,Pa2g4 Ebp1 Plfap
ENSMUSP00000029796,Rap1gds1
ENSMUSP00000088516,Arpc5l
ENSMUSP00000115722,Rpl13a P198 Tstap198-7
ENSMUSP00000020359,Gamt
ENSMUSP00000021091,Pafah1b1 Lis-1 Lis1 Pafaha
ENSMUSP00000023467,Pak2
ENSMUSP00000025999,Add3 Addl
ENSMUSP00000028694,Pacsin3
ENSMUSP00000028981,Mapre1
ENSMUSP00000046358,Dagla Kiaa0659 Nsddr
ENSMUSP00000054064,Gphn
ENSMUSP00000069350,Madd
ENSMUSP00000080991,Mtnd1 mt-Nd1 Nd1
ENSMUSP00000108602,Psmd10 mCG_3572
ENSMUSP00000002289,Uchl3
ENSMUSP00000022803,Psmb5
ENSMUSP00000027432,Psmd1
ENSMUSP00000045208,Uchl4
ENSMUSP00000045284,Uqcrfs1
ENSMUSP00000058308,Hnrnpll Hnrpll
ENSMUSP00000075089,Upf1 Rent1
ENSMUSP00000004955,Prpsap2
ENSMUSP00000001416,Hars
ENSMUSP00000051080,Eml6 Eml5l
ENSMUSP00000004749,Pcp2 mCG_13006
ENSMUSP00000008966,Acyp1 Acype
ENSMUSP00000017332,Coa3 Ccdc56
ENSMUSP00000029885,Cpne3 Kiaa0636
ENSMUSP00000039172,Hspb6 Gm479
ENSMUSP00000077553,Memo1
ENSMUSP00000099653,Eif3i Eif3s2 Trip1
ENSMUSP00000021595,Psmc1
ENSMUSP00000033770,Mecp2
ENSMUSP00000042351,Acaa1a Acaa1
ENSMUSP00000001187,Anxa4 Anx4
ENSMUSP00000022849,Tars
ENSMUSP00000023805,Csad
ENSMUSP00000027373,Ppm1f
ENSMUSP00000039633,Tln2
ENSMUSP00000045036,Myof Fer1l3 Kiaa1207
ENSMUSP00000048540,Scgb2b2 Abpe mCG_147827
ENSMUSP00000072145,Vsnl1 Visl1
ENSMUSP00000023608,Atp5j
ENSMUSP00000026479,Dctn2
ENSMUSP00000034539,Dcps Dcs1 Hint5
ENSMUSP00000055919,Csnk2a2
ENSMUSP00000095498,Ago1 Eif2c1
ENSMUSP00000021082,Nt5c Dnt1
ENSMUSP00000037377,Fbxo2 Fbs1 Fbx2
ENSMUSP00000043768,Cd81 Tapa1
ENSMUSP00000023352,Prkdc Xrcc7
ENSMUSP00000087457,Itgb1
ENSMUSP00000001569,Flot1
ENSMUSP00000029845,Ddah1
ENSMUSP00000034131,Vps35 Mem3
ENSMUSP00000068895,Capn2
ENSMUSP00000084450,Gnl1 Gna-rs1 Mmr1
ENSMUSP00000099480,Rpl22
ENSMUSP00000109907,Snca Syn
ENSMUSP00000017741,Krt12
ENSMUSP00000022980,Ndufb9
ENSMUSP00000027833,Copa
ENSMUSP00000031668,Col1a2 Cola2
ENSMUSP00000035055,Map4 Mtap4
ENSMUSP00000036993,Opa1
ENSMUSP00000085400,Dpysl5 Crmp5
ENSMUSP00000020298,Pcbd1 Dcoh Pcbd
ENSMUSP00000023343,Atg3 Apg3l
ENSMUSP00000024639,Map2 Mtap2
ENSMUSP00000027677,Csrp1 Crp1 Csrp
ENSMUSP00000027684,Arl8a Arl10b Gie2
ENSMUSP00000028668,Eif3j1 Eif3s1-1
ENSMUSP00000028949,Nsfl1c
ENSMUSP00000032175,Aldh1l1 Fthfd
ENSMUSP00000032196,Arl8b Arl10c Gie1
ENSMUSP00000042852,Tmem33 Db83
ENSMUSP00000048062,Shank3 Kiaa1650 Prosap2
ENSMUSP00000050075,Nrxn3
ENSMUSP00000054897,Zbtb14 Zfp-5 Zfp161 Zfp5
ENSMUSP00000104441,Cbx5 Hp1a
ENSMUSP00000016901,Ttll12
ENSMUSP00000032824,Psmc4 Tbp7
ENSMUSP00000066621,Glrx3 Picot Txnl2
ENSMUSP00000026289,Hsd17b10 Hadh2 Hsd17b10/Schad
ENSMUSP00000021375,Sec23a Sec23 Sec23r
ENSMUSP00000030814,Cdk5 Cdkn5 Crk6
ENSMUSP00000031273,Cds1 Cds
ENSMUSP00000032729,Tjp1
ENSMUSP00000087658,Ube2l3 Ubce7
ENSMUSP00000007980,Hnrnpa0 Hnrpa0
ENSMUSP00000020099,Cdk1 Cdc2 Cdc2a Cdkn1
ENSMUSP00000041145,Ibtk Kiaa1417
ENSMUSP00000079228,Snrpa Rnu1a-1
ENSMUSP00000002198,Sf3a1
ENSMUSP00000002979,Lamb1
ENSMUSP00000004054,Kpna1 Rch2
ENSMUSP00000004729,Etfb
ENSMUSP00000009039,Rpl30
ENSMUSP00000017188,Serpinb6a
ENSMUSP00000025083,Kif5b Khcs Kns1
ENSMUSP00000025511,Rps14
ENSMUSP00000037583,Tmed10 Tmp21
ENSMUSP00000038744,Skp1 Skp1a
ENSMUSP00000042543,Ctnnd1 Catns Kiaa0384
ENSMUSP00000052020,Flnb
ENSMUSP00000064163,Flnc Abpl Fln2
ENSMUSP00000078914,Ufc1
ENSMUSP00000102055,Eif2b3
ENSMUSP00000121390,Epn3
ENSMUSP00000006254,Tbcb Ckap1
ENSMUSP00000006697,Itih3
ENSMUSP00000008477,Snrpb2
ENSMUSP00000018430,Psmb6 Lmp19
ENSMUSP00000023707,Sod1
ENSMUSP00000027992,Enkur
ENSMUSP00000033135,Tial1 mCG_21017
ENSMUSP00000044361,Smarca5 Snf2h
ENSMUSP00000050771,Polr2a Rpii215 Rpo2-1
ENSMUSP00000121557,Ndufv2
ENSMUSP00000033761,Hcfc1
ENSMUSP00000081324,Macf1
ENSMUSP00000109664,Gm5938
ENSMUSP00000061474,Srsf4 Sfrs4 mCG_16265
ENSMUSP00000026243,Mgea5 Hexc Kiaa0679
ENSMUSP00000038772,Mpp6 Dlgh4 Pals2
ENSMUSP00000039360,Ppl mCG_128725
ENSMUSP00000063250,Stag2 Sa2 Sap2
ENSMUSP00000084029,Kif1a
ENSMUSP00000004646,Coro1c
ENSMUSP00000025542,Psat1 Psa Psat
ENSMUSP00000030636,Stmn1 Lag Lap18 Pr22
ENSMUSP00000031775,Cald1
ENSMUSP00000032451,Slc6a11 Gabt3 Gabt4 Gat-4 Gat3 Gat4
ENSMUSP00000037348,Acaa2
ENSMUSP00000037930,Uggt1 Gt Ugcgl1 Uggt Ugt1 Ugtr
ENSMUSP00000038075,Ccdc92 D5Bwg0834e
ENSMUSP00000068318,Nadk2 Mnadk Nadkd1
ENSMUSP00000072732,Sirt2 Sir2l2
ENSMUSP00000002529,Prpf6
ENSMUSP00000003710,Aak1 Kiaa1048
ENSMUSP00000005651,Por
ENSMUSP00000008517,Prpf31 Prp31
ENSMUSP00000019638,Cops6 Csn6
ENSMUSP00000020343,Rab21
ENSMUSP00000031058,Mapre3
ENSMUSP00000035457,Kdm1a
ENSMUSP00000037417,Phpt1 Php14
ENSMUSP00000042095,Serpina3k mCG_1051009
ENSMUSP00000043047,Hdlbp
ENSMUSP00000046956,Slmap Kiaa1601 Slap
ENSMUSP00000050535,Adamts19
ENSMUSP00000055941,Snrpn Smn
ENSMUSP00000059481,Ptbp1
ENSMUSP00000068832,Dab2ip
ENSMUSP00000094882,Heatr5b Kiaa1414
ENSMUSP00000097154,Tjp2 Zo2
ENSMUSP00000001620,Fxr1 Fxr1h
ENSMUSP00000029630,Fga
ENSMUSP00000030212,Sh3gl2 Een1 Sh3d2a
ENSMUSP00000040321,Ppp2r2d D7Ertd753e Kiaa1541
ENSMUSP00000042186,Abcc4
ENSMUSP00000042875,Appl1 Dip13a Kiaa1428
ENSMUSP00000047393,Bpgm
ENSMUSP00000051293,Clptm1 N14
ENSMUSP00000073885,Dlg2
ENSMUSP00000028225,Psmd5 Kiaa0072
ENSMUSP00000028619,Hsd17b12 Kik1
ENSMUSP00000030117,Smu1
ENSMUSP00000030734,Sf3a3 Sap61
ENSMUSP00000034740,Nedd4 Kiaa0093 Nedd-4 Nedd4-1 Nedd4a
ENSMUSP00000082793,Nptn Sdfr1 Sdr1
ENSMUSP00000110627,Luc7l
ENSMUSP00000120976,Hadha
ENSMUSP00000027149,Lancl1 Gpr69a
ENSMUSP00000003203,Cdk12 Crk7 Crkrs Kiaa0904
ENSMUSP00000009699,Cdk9
ENSMUSP00000022793,Acin1 Acinus
ENSMUSP00000025337,Diaph1
ENSMUSP00000027144,Cps1
ENSMUSP00000032065,Pcyox1 Kiaa0908
ENSMUSP00000072538,Col18a1
ENSMUSP00000002551,Snrpd1
ENSMUSP00000019283,Isyna1 Ino1
ENSMUSP00000021818,Cenpp
ENSMUSP00000025239,Bin1 Amphl Sh3p9
ENSMUSP00000025439,Me2
ENSMUSP00000026415,Cdk2 Cdkn2
ENSMUSP00000028004,Aldh9a1
ENSMUSP00000028102,Kif5c Nkhc2
ENSMUSP00000030931,Pank4
ENSMUSP00000031822,Abcg2 mCG_124607
ENSMUSP00000051215,Hk3
ENSMUSP00000054201,Nudt16l1 Sdos Tirr
ENSMUSP00000065113,Suclg1
ENSMUSP00000068890,Pfn2
ENSMUSP00000079379,Abce1 Rli
ENSMUSP00000080739,Ap3b2
ENSMUSP00000080993,Mtco1 COI mt-Co1
ENSMUSP00000081232,Eif4g3
ENSMUSP00000089459,Akr1e2 Akr1cl2 Akr1e1
ENSMUSP00000095224,Prob1 Gm1614
ENSMUSP00000097444,Prep Pep
ENSMUSP00000116898,Ganc
ENSMUSP00000120085,Cep350 Kiaa0480
ENSMUSP00000017572,Psmd11
ENSMUSP00000018637,Myh1
ENSMUSP00000019405,Map1s Bpy2ip1 Map8 Mtap1s
ENSMUSP00000022256,Psmd6
ENSMUSP00000027495,Sept2 Nedd-5 Nedd5
ENSMUSP00000029490,Ahcyl1 Irbit
ENSMUSP00000032402,Bcat1
ENSMUSP00000032508,Fkbp4 Fkpb52
ENSMUSP00000033342,Eif3f Eif3s5
ENSMUSP00000035761,Apob
ENSMUSP00000045073,Sf3b3 Kiaa0017
ENSMUSP00000046263,Ckap5
ENSMUSP00000048063,Tspoap1 Bzrap1 Kiaa0612 Rbp1
ENSMUSP00000048833,Eif4h Wbscr1
ENSMUSP00000057817,Znf574 Zfp574
ENSMUSP00000071214,Eif2s1 Eif2a
ENSMUSP00000084799,Nif3l1
ENSMUSP00000093424,Tia1 mCG_130509
ENSMUSP00000097089,Nsd1
ENSMUSP00000117808,Kiaa1109 Fsa Kiaa1371
ENSMUSP00000120154,Ggct
ENSMUSP00000022507,Pspc1 Psp1
ENSMUSP00000022927,Rad21 Hr21 Scc1
ENSMUSP00000025292,Dhx16 mCG_141148
ENSMUSP00000029076,Ca3 Car3
ENSMUSP00000048426,Tbc1d13
ENSMUSP00000008537,Carhsp1
ENSMUSP00000026841,Hadhb
ENSMUSP00000003156,Atp5d
ENSMUSP00000003369,Plag1
ENSMUSP00000007257,Clic1
ENSMUSP00000021282,Pfas Kiaa0361
ENSMUSP00000023710,Krt71 K6irs1 Kb34 Krt2-6g Krt6g
ENSMUSP00000023873,Prmt5
ENSMUSP00000027271,Inpp1
ENSMUSP00000027777,Parp1 Adprt1 mCG_19846
ENSMUSP00000030154,Nudt2 Apah1
ENSMUSP00000037206,Fkbp1a Fkbp1
ENSMUSP00000041260,Aldh1b1 Aldhx
ENSMUSP00000041828,Sorcs2
ENSMUSP00000060054,Chd4
ENSMUSP00000062884,Gdf6 Bmp13 Gdf-6 Gdf16
ENSMUSP00000066209,Lck Lsk-t
ENSMUSP00000069751,Dnah5 Dnahc5
ENSMUSP00000074436,Hp
ENSMUSP00000076521,Pdia4
ENSMUSP00000078292,Cpne1
ENSMUSP00000081000,Mtnd4 mt-Nd4 Nd4
ENSMUSP00000085335,Krt74 Kb37
ENSMUSP00000097600,Mb21d2 1600021P15Rik mCG_125361
ENSMUSP00000003117,Ap1m1 Cltnm
ENSMUSP00000005185,Cstb Cst6 Stfb
ENSMUSP00000006424,Mob1b Mobkl1a
ENSMUSP00000011450,Sugp1 Sf4
ENSMUSP00000016138,Fnta
ENSMUSP00000019038,Sept9 Kiaa0991 Sint1
ENSMUSP00000020920,Rgs9
ENSMUSP00000021049,Psmc5 Sug1
ENSMUSP00000021466,Atl1 Spg3a
ENSMUSP00000022281,Mtrex Skiv2l2
ENSMUSP00000025505,Dctn4
ENSMUSP00000028382,Nup35 Mp44 Nup53
ENSMUSP00000028511,Mtx2 MNCb-0780
ENSMUSP00000029815,Cisd2 Cdgsh2 Noxp70 Zcd2
ENSMUSP00000030739,Epb41 Epb4.1 Kiaa4056
ENSMUSP00000034707,Smarca4 Baf190a Brg1 Snf2b Snf2l4
ENSMUSP00000041800,
ENSMUSP00000047113,Ahdc1
ENSMUSP00000047712,Cbr3
ENSMUSP00000051643,Dnajc11
ENSMUSP00000051935,Bzw1
ENSMUSP00000054782,Pgm2l1
ENSMUSP00000057294,Nrxn1 Kiaa0578
ENSMUSP00000061616,Eif5
ENSMUSP00000066092,Ech1
ENSMUSP00000069432,Gcn1 Gcn1l1
ENSMUSP00000070596,Pfdn4
ENSMUSP00000071569,Mdn1
ENSMUSP00000080266,Tcea1 Tceat
ENSMUSP00000082156,Unc79
ENSMUSP00000089777,Piezo1 Fam38a
ENSMUSP00000002839,Ppp2r5d mCG_2696
ENSMUSP00000005964,Adh5 Adh-2 Adh2
ENSMUSP00000018632,Myh4
ENSMUSP00000020741,Drg1 Drg Nedd-3 Nedd3
ENSMUSP00000020769,Dbnl Abp1 Sh3p7
ENSMUSP00000021040,Cct6b
ENSMUSP00000023538,Mylk
ENSMUSP00000025989,Tm9sf3 Smbp
ENSMUSP00000029635,Gucy1b1 Gucy1b3
ENSMUSP00000029794,Them5 Acot15
ENSMUSP00000037233,Zfp292 Zfp15
ENSMUSP00000037251,Dhx8
ENSMUSP00000040465,Abca13
ENSMUSP00000041968,Psmd7 Mov-34 Mov34
ENSMUSP00000043555,Smg6 Est1a Kiaa0732
ENSMUSP00000066839,Fkbp2 Fkbp13
ENSMUSP00000071370,Nhlrc2
ENSMUSP00000073686,Acp1 mCG_7808
ENSMUSP00000075157,Ddx4 Mvh Vasa
ENSMUSP00000080741,Rpl38
ENSMUSP00000084460,Ppp1r10 Cat53 Pnuts
ENSMUSP00000093762,Tagln3 Np25
ENSMUSP00000099867,Myh7
